Date,price
2015-12-02 00:00:00 UTC,0.822733781
2015-12-03 00:00:00 UTC,0.824765189
2015-12-04 00:00:00 UTC,0.838790951
2015-12-05 00:00:00 UTC,0.86458373
2015-12-06 00:00:00 UTC,0.834992487
2015-12-07 00:00:00 UTC,0.800750284
2015-12-08 00:00:00 UTC,0.818852709
2015-12-09 00:00:00 UTC,0.791829348
2015-12-10 00:00:00 UTC,0.847442242
2015-12-11 00:00:00 UTC,0.916738942
2015-12-12 00:00:00 UTC,0.97125831
2015-12-13 00:00:00 UTC,0.958303174
2015-12-14 00:00:00 UTC,0.995489835
2015-12-15 00:00:00 UTC,1.0170637
2015-12-16 00:00:00 UTC,0.988912442
2015-12-17 00:00:00 UTC,0.940228325
2015-12-18 00:00:00 UTC,0.921171783
2015-12-19 00:00:00 UTC,0.909632917
2015-12-20 00:00:00 UTC,0.903231643
2015-12-21 00:00:00 UTC,0.896806287
2015-12-22 00:00:00 UTC,0.878959313
2015-12-23 00:00:00 UTC,0.867565455
2015-12-24 00:00:00 UTC,0.861363016
2015-12-25 00:00:00 UTC,0.870718344
2015-12-26 00:00:00 UTC,0.853017865
2015-12-27 00:00:00 UTC,0.858887087
2015-12-28 00:00:00 UTC,0.842169613
2015-12-29 00:00:00 UTC,0.869487811
2015-12-30 00:00:00 UTC,0.900354302
2015-12-31 00:00:00 UTC,0.936539968
2016-01-01 00:00:00 UTC,0.946313343
2016-01-02 00:00:00 UTC,0.938126162
2016-01-03 00:00:00 UTC,0.972196976
2016-01-04 00:00:00 UTC,0.959297835
2016-01-05 00:00:00 UTC,0.953102241
2016-01-06 00:00:00 UTC,0.968434012
2016-01-07 00:00:00 UTC,0.95897678
2016-01-08 00:00:00 UTC,0.995574781
2016-01-09 00:00:00 UTC,1.024780968
2016-01-10 00:00:00 UTC,1.019965856
2016-01-11 00:00:00 UTC,1.068726621
2016-01-12 00:00:00 UTC,1.167362901
2016-01-13 00:00:00 UTC,1.129588346
2016-01-14 00:00:00 UTC,1.157377553
2016-01-15 00:00:00 UTC,1.210735463
2016-01-16 00:00:00 UTC,1.215691295
2016-01-17 00:00:00 UTC,1.321855712
2016-01-18 00:00:00 UTC,1.398301127
2016-01-19 00:00:00 UTC,1.376990019
2016-01-20 00:00:00 UTC,1.565411905
2016-01-21 00:00:00 UTC,1.544691862
2016-01-22 00:00:00 UTC,1.471341823
2016-01-23 00:00:00 UTC,1.692156285
2016-01-24 00:00:00 UTC,2.131691495
2016-01-25 00:00:00 UTC,2.481396086
2016-01-26 00:00:00 UTC,2.086782727
2016-01-27 00:00:00 UTC,2.384501159
2016-01-28 00:00:00 UTC,2.519719735
2016-01-29 00:00:00 UTC,2.486203232
2016-01-30 00:00:00 UTC,2.437601274
2016-01-31 00:00:00 UTC,2.298766557
2016-02-01 00:00:00 UTC,2.221883059
2016-02-02 00:00:00 UTC,2.403111855
2016-02-03 00:00:00 UTC,2.515949933
2016-02-04 00:00:00 UTC,2.557178944
2016-02-05 00:00:00 UTC,2.532878565
2016-02-06 00:00:00 UTC,2.517776369
2016-02-07 00:00:00 UTC,2.950776113
2016-02-08 00:00:00 UTC,3.165335694
2016-02-09 00:00:00 UTC,3.720453287
2016-02-10 00:00:00 UTC,4.427431438
2016-02-11 00:00:00 UTC,6.005000308
2016-02-12 00:00:00 UTC,5.475649284
2016-02-13 00:00:00 UTC,5.373284922
2016-02-14 00:00:00 UTC,5.169512436
2016-02-15 00:00:00 UTC,5.319058286
2016-02-16 00:00:00 UTC,4.368970122
2016-02-17 00:00:00 UTC,3.744022471
2016-02-18 00:00:00 UTC,4.397939042
2016-02-19 00:00:00 UTC,4.493895383
2016-02-20 00:00:00 UTC,4.301875678
2016-02-21 00:00:00 UTC,4.653970273
2016-02-22 00:00:00 UTC,5.608714258
2016-02-23 00:00:00 UTC,5.61209144
2016-02-24 00:00:00 UTC,6.134381259
2016-02-25 00:00:00 UTC,5.936257433
2016-02-26 00:00:00 UTC,5.897351626
2016-02-27 00:00:00 UTC,6.357091762
2016-02-28 00:00:00 UTC,6.440650849
2016-02-29 00:00:00 UTC,6.312028458
2016-03-01 00:00:00 UTC,7.56015705
2016-03-02 00:00:00 UTC,8.398318163
2016-03-03 00:00:00 UTC,9.504937043
2016-03-04 00:00:00 UTC,10.03776475
2016-03-05 00:00:00 UTC,10.93519774
2016-03-06 00:00:00 UTC,10.96466178
2016-03-07 00:00:00 UTC,9.397469869
2016-03-08 00:00:00 UTC,9.800690787
2016-03-09 00:00:00 UTC,11.97157976
2016-03-10 00:00:00 UTC,11.20642297
2016-03-11 00:00:00 UTC,11.20893669
2016-03-12 00:00:00 UTC,13.37620667
2016-03-13 00:00:00 UTC,14.89359978
2016-03-14 00:00:00 UTC,12.28982461
2016-03-15 00:00:00 UTC,12.96689767
2016-03-16 00:00:00 UTC,12.52943315
2016-03-17 00:00:00 UTC,10.95623221
2016-03-18 00:00:00 UTC,10.79765034
2016-03-19 00:00:00 UTC,10.43953587
2016-03-20 00:00:00 UTC,10.21749097
2016-03-21 00:00:00 UTC,11.85112269
2016-03-22 00:00:00 UTC,11.31742768
2016-03-23 00:00:00 UTC,12.40319151
2016-03-24 00:00:00 UTC,11.12762219
2016-03-25 00:00:00 UTC,10.64069143
2016-03-26 00:00:00 UTC,10.96552244
2016-03-27 00:00:00 UTC,10.37751682
2016-03-28 00:00:00 UTC,11.67625154
2016-03-29 00:00:00 UTC,11.73817083
2016-03-30 00:00:00 UTC,11.88228676
2016-03-31 00:00:00 UTC,11.35463054
2016-04-01 00:00:00 UTC,11.6360718
2016-04-02 00:00:00 UTC,11.56397763
2016-04-03 00:00:00 UTC,11.51238012
2016-04-04 00:00:00 UTC,11.18688124
2016-04-05 00:00:00 UTC,10.41948469
2016-04-06 00:00:00 UTC,10.66622342
2016-04-07 00:00:00 UTC,10.0295684
2016-04-08 00:00:00 UTC,9.758944911
2016-04-09 00:00:00 UTC,9.899719595
2016-04-10 00:00:00 UTC,8.814617176
2016-04-11 00:00:00 UTC,8.668292119
2016-04-12 00:00:00 UTC,7.516812234
2016-04-13 00:00:00 UTC,8.015604593
2016-04-14 00:00:00 UTC,8.433656021
2016-04-15 00:00:00 UTC,8.206137459
2016-04-16 00:00:00 UTC,8.555981967
2016-04-17 00:00:00 UTC,9.323170276
2016-04-18 00:00:00 UTC,8.960482405
2016-04-19 00:00:00 UTC,8.696773039
2016-04-20 00:00:00 UTC,8.484150723
2016-04-21 00:00:00 UTC,8.111040745
2016-04-22 00:00:00 UTC,7.855106665
2016-04-23 00:00:00 UTC,8.377192624
2016-04-24 00:00:00 UTC,7.995361207
2016-04-25 00:00:00 UTC,7.812751656
2016-04-26 00:00:00 UTC,7.424663266
2016-04-27 00:00:00 UTC,7.72469455
2016-04-28 00:00:00 UTC,7.250216005
2016-04-29 00:00:00 UTC,7.47581761
2016-04-30 00:00:00 UTC,8.892970092
2016-05-01 00:00:00 UTC,8.832454373
2016-05-02 00:00:00 UTC,10.10782117
2016-05-03 00:00:00 UTC,9.285335811
2016-05-04 00:00:00 UTC,9.414136136
2016-05-05 00:00:00 UTC,9.827130178
2016-05-06 00:00:00 UTC,9.277042147
2016-05-07 00:00:00 UTC,9.381202894
2016-05-08 00:00:00 UTC,9.529202062
2016-05-09 00:00:00 UTC,9.353276546
2016-05-10 00:00:00 UTC,9.350283704
2016-05-11 00:00:00 UTC,9.98130292
2016-05-12 00:00:00 UTC,10.09149229
2016-05-13 00:00:00 UTC,10.58566158
2016-05-14 00:00:00 UTC,10.17609857
2016-05-15 00:00:00 UTC,9.960446893
2016-05-16 00:00:00 UTC,11.13364598
2016-05-17 00:00:00 UTC,12.15713716
2016-05-18 00:00:00 UTC,13.35361431
2016-05-19 00:00:00 UTC,14.71832476
2016-05-20 00:00:00 UTC,13.69368343
2016-05-21 00:00:00 UTC,13.99924844
2016-05-22 00:00:00 UTC,14.24898607
2016-05-23 00:00:00 UTC,13.2350366
2016-05-24 00:00:00 UTC,12.66434299
2016-05-25 00:00:00 UTC,12.50426453
2016-05-26 00:00:00 UTC,12.49835341
2016-05-27 00:00:00 UTC,11.19174476
2016-05-28 00:00:00 UTC,11.76324561
2016-05-29 00:00:00 UTC,12.38905214
2016-05-30 00:00:00 UTC,12.67843107
2016-05-31 00:00:00 UTC,14.00927376
2016-06-01 00:00:00 UTC,13.85793783
2016-06-02 00:00:00 UTC,13.77433887
2016-06-03 00:00:00 UTC,13.84273588
2016-06-04 00:00:00 UTC,13.69739426
2016-06-05 00:00:00 UTC,13.97052907
2016-06-06 00:00:00 UTC,13.94200555
2016-06-07 00:00:00 UTC,14.54921695
2016-06-08 00:00:00 UTC,14.43177555
2016-06-09 00:00:00 UTC,14.44062374
2016-06-10 00:00:00 UTC,13.94373393
2016-06-11 00:00:00 UTC,13.96046097
2016-06-12 00:00:00 UTC,15.69700727
2016-06-13 00:00:00 UTC,17.55275029
2016-06-14 00:00:00 UTC,18.77037437
2016-06-15 00:00:00 UTC,18.42185369
2016-06-16 00:00:00 UTC,20.50940041
2016-06-17 00:00:00 UTC,15.39739782
2016-06-18 00:00:00 UTC,11.19713667
2016-06-19 00:00:00 UTC,12.23058703
2016-06-20 00:00:00 UTC,11.81483452
2016-06-21 00:00:00 UTC,12.98459788
2016-06-22 00:00:00 UTC,12.73775621
2016-06-23 00:00:00 UTC,13.676479
2016-06-24 00:00:00 UTC,13.9418969
2016-06-25 00:00:00 UTC,14.27628772
2016-06-26 00:00:00 UTC,13.84502996
2016-06-27 00:00:00 UTC,13.93254349
2016-06-28 00:00:00 UTC,12.29566056
2016-06-29 00:00:00 UTC,12.8004961
2016-06-30 00:00:00 UTC,13.3356267
2016-07-01 00:00:00 UTC,12.32964596
2016-07-02 00:00:00 UTC,12.0179825
2016-07-03 00:00:00 UTC,11.82516103
2016-07-04 00:00:00 UTC,11.42173873
2016-07-05 00:00:00 UTC,10.5408605
2016-07-06 00:00:00 UTC,10.51055994
2016-07-07 00:00:00 UTC,10.09893127
2016-07-08 00:00:00 UTC,11.39547875
2016-07-09 00:00:00 UTC,10.99572235
2016-07-10 00:00:00 UTC,10.95729434
2016-07-11 00:00:00 UTC,10.51545171
2016-07-12 00:00:00 UTC,10.60619361
2016-07-13 00:00:00 UTC,10.48905469
2016-07-14 00:00:00 UTC,11.24297096
2016-07-15 00:00:00 UTC,11.32509705
2016-07-16 00:00:00 UTC,11.70171602
2016-07-17 00:00:00 UTC,11.31478741
2016-07-18 00:00:00 UTC,11.02255634
2016-07-19 00:00:00 UTC,11.58250142
2016-07-20 00:00:00 UTC,12.15278827
2016-07-21 00:00:00 UTC,12.60591713
2016-07-22 00:00:00 UTC,14.31987737
2016-07-23 00:00:00 UTC,14.38972534
2016-07-24 00:00:00 UTC,12.80385181
2016-07-25 00:00:00 UTC,13.81663068
2016-07-26 00:00:00 UTC,11.77164176
2016-07-27 00:00:00 UTC,12.9663334
2016-07-28 00:00:00 UTC,12.88314961
2016-07-29 00:00:00 UTC,12.84003764
2016-07-30 00:00:00 UTC,12.54708178
2016-07-31 00:00:00 UTC,11.86840841
2016-08-01 00:00:00 UTC,10.96839785
2016-08-02 00:00:00 UTC,8.352592748
2016-08-03 00:00:00 UTC,10.22174782
2016-08-04 00:00:00 UTC,11.03216022
2016-08-05 00:00:00 UTC,10.94001411
2016-08-06 00:00:00 UTC,10.89863635
2016-08-07 00:00:00 UTC,10.92030806
2016-08-08 00:00:00 UTC,11.24580512
2016-08-09 00:00:00 UTC,12.19121871
2016-08-10 00:00:00 UTC,12.1412228
2016-08-11 00:00:00 UTC,11.98814019
2016-08-12 00:00:00 UTC,11.97372013
2016-08-13 00:00:00 UTC,11.57747267
2016-08-14 00:00:00 UTC,11.25990352
2016-08-15 00:00:00 UTC,11.23080705
2016-08-16 00:00:00 UTC,10.25082245
2016-08-17 00:00:00 UTC,10.73534634
2016-08-18 00:00:00 UTC,10.72421681
2016-08-19 00:00:00 UTC,10.71834472
2016-08-20 00:00:00 UTC,11.26275448
2016-08-21 00:00:00 UTC,11.15404431
2016-08-22 00:00:00 UTC,11.06137739
2016-08-23 00:00:00 UTC,11.01254308
2016-08-24 00:00:00 UTC,11.01381199
2016-08-25 00:00:00 UTC,11.33912744
2016-08-26 00:00:00 UTC,11.25681266
2016-08-27 00:00:00 UTC,11.14950759
2016-08-28 00:00:00 UTC,10.91304108
2016-08-29 00:00:00 UTC,10.90629059
2016-08-30 00:00:00 UTC,11.21087731
2016-08-31 00:00:00 UTC,11.49662475
2016-09-01 00:00:00 UTC,12.00287748
2016-09-02 00:00:00 UTC,12.0910428
2016-09-03 00:00:00 UTC,11.79758522
2016-09-04 00:00:00 UTC,11.66257954
2016-09-05 00:00:00 UTC,11.75189748
2016-09-06 00:00:00 UTC,11.68475544
2016-09-07 00:00:00 UTC,11.55002542
2016-09-08 00:00:00 UTC,11.33639873
2016-09-09 00:00:00 UTC,11.63011682
2016-09-10 00:00:00 UTC,12.11783086
2016-09-11 00:00:00 UTC,11.59605625
2016-09-12 00:00:00 UTC,11.84714198
2016-09-13 00:00:00 UTC,11.88172946
2016-09-14 00:00:00 UTC,11.91200801
2016-09-15 00:00:00 UTC,11.90147841
2016-09-16 00:00:00 UTC,12.52236928
2016-09-17 00:00:00 UTC,12.6845428
2016-09-18 00:00:00 UTC,12.36905214
2016-09-19 00:00:00 UTC,13.16016806
2016-09-20 00:00:00 UTC,14.30804658
2016-09-21 00:00:00 UTC,13.7051798
2016-09-22 00:00:00 UTC,13.23380274
2016-09-23 00:00:00 UTC,13.31899332
2016-09-24 00:00:00 UTC,12.85960577
2016-09-25 00:00:00 UTC,13.04559864
2016-09-26 00:00:00 UTC,12.8187464
2016-09-27 00:00:00 UTC,13.0747268
2016-09-28 00:00:00 UTC,13.31398944
2016-09-29 00:00:00 UTC,13.09665701
2016-09-30 00:00:00 UTC,13.19481816
2016-10-01 00:00:00 UTC,13.26982722
2016-10-02 00:00:00 UTC,13.19790993
2016-10-03 00:00:00 UTC,13.47060009
2016-10-04 00:00:00 UTC,13.26196221
2016-10-05 00:00:00 UTC,13.05665085
2016-10-06 00:00:00 UTC,12.82612846
2016-10-07 00:00:00 UTC,12.65567928
2016-10-08 00:00:00 UTC,12.17587496
2016-10-09 00:00:00 UTC,12.02951923
2016-10-10 00:00:00 UTC,11.83783209
2016-10-11 00:00:00 UTC,11.75026727
2016-10-12 00:00:00 UTC,11.85468766
2016-10-13 00:00:00 UTC,11.96064221
2016-10-14 00:00:00 UTC,11.91608947
2016-10-15 00:00:00 UTC,11.94460517
2016-10-16 00:00:00 UTC,11.93031339
2016-10-17 00:00:00 UTC,11.9749844
2016-10-18 00:00:00 UTC,12.50951126
2016-10-19 00:00:00 UTC,11.97380616
2016-10-20 00:00:00 UTC,12.01652208
2016-10-21 00:00:00 UTC,12.09057597
2016-10-22 00:00:00 UTC,12.04503828
2016-10-23 00:00:00 UTC,11.93380041
2016-10-24 00:00:00 UTC,11.89053545
2016-10-25 00:00:00 UTC,11.27271153
2016-10-26 00:00:00 UTC,11.49725737
2016-10-27 00:00:00 UTC,11.4566734
2016-10-28 00:00:00 UTC,11.52358438
2016-10-29 00:00:00 UTC,10.33681968
2016-10-30 00:00:00 UTC,11.18655716
2016-10-31 00:00:00 UTC,10.8807026
2016-11-01 00:00:00 UTC,10.79218738
2016-11-02 00:00:00 UTC,10.7835854
2016-11-03 00:00:00 UTC,10.8116301
2016-11-04 00:00:00 UTC,11.12999566
2016-11-05 00:00:00 UTC,11.06605826
2016-11-06 00:00:00 UTC,10.92076284
2016-11-07 00:00:00 UTC,10.87420083
2016-11-08 00:00:00 UTC,10.8901055
2016-11-09 00:00:00 UTC,10.66491816
2016-11-10 00:00:00 UTC,10.51928139
2016-11-11 00:00:00 UTC,10.29308735
2016-11-12 00:00:00 UTC,9.664325241
2016-11-13 00:00:00 UTC,10.11071946
2016-11-14 00:00:00 UTC,9.991652804
2016-11-15 00:00:00 UTC,10.20008386
2016-11-16 00:00:00 UTC,10.02536762
2016-11-17 00:00:00 UTC,9.963977985
2016-11-18 00:00:00 UTC,9.453697368
2016-11-19 00:00:00 UTC,9.667305807
2016-11-20 00:00:00 UTC,9.530496491
2016-11-21 00:00:00 UTC,9.575907933
2016-11-22 00:00:00 UTC,9.812491502
2016-11-23 00:00:00 UTC,9.753493133
2016-11-24 00:00:00 UTC,9.180997416
2016-11-25 00:00:00 UTC,9.335116894
2016-11-26 00:00:00 UTC,9.288306187
2016-11-27 00:00:00 UTC,8.907402683
2016-11-28 00:00:00 UTC,8.708452467
2016-11-29 00:00:00 UTC,8.158494316
2016-11-30 00:00:00 UTC,8.650154047
2016-12-01 00:00:00 UTC,8.439785439
2016-12-02 00:00:00 UTC,7.637917965
2016-12-03 00:00:00 UTC,7.892622837
2016-12-04 00:00:00 UTC,7.46913219
2016-12-05 00:00:00 UTC,6.815609222
2016-12-06 00:00:00 UTC,7.631916157
2016-12-07 00:00:00 UTC,8.135077983
2016-12-08 00:00:00 UTC,8.302596338
2016-12-09 00:00:00 UTC,8.504900485
2016-12-10 00:00:00 UTC,8.098585501
2016-12-11 00:00:00 UTC,8.214985823
2016-12-12 00:00:00 UTC,8.472511709
2016-12-13 00:00:00 UTC,8.351007262
2016-12-14 00:00:00 UTC,8.207853104
2016-12-15 00:00:00 UTC,7.77035797
2016-12-16 00:00:00 UTC,7.796626832
2016-12-17 00:00:00 UTC,7.820282701
2016-12-18 00:00:00 UTC,7.856185613
2016-12-19 00:00:00 UTC,7.592236165
2016-12-20 00:00:00 UTC,7.623783721
2016-12-21 00:00:00 UTC,7.856099401
2016-12-22 00:00:00 UTC,7.575643744
2016-12-23 00:00:00 UTC,7.201805732
2016-12-24 00:00:00 UTC,7.222762848
2016-12-25 00:00:00 UTC,7.213234159
2016-12-26 00:00:00 UTC,7.268475378
2016-12-27 00:00:00 UTC,7.171806594
2016-12-28 00:00:00 UTC,7.613307736
2016-12-29 00:00:00 UTC,8.172329057
2016-12-30 00:00:00 UTC,8.153786527
2016-12-31 00:00:00 UTC,8.010852235
2017-01-01 00:00:00 UTC,8.064789989
2017-01-02 00:00:00 UTC,8.361286161
2017-01-03 00:00:00 UTC,9.626792385
2017-01-04 00:00:00 UTC,10.97225285
2017-01-05 00:00:00 UTC,10.11525424
2017-01-06 00:00:00 UTC,10.1546583
2017-01-07 00:00:00 UTC,9.824278869
2017-01-08 00:00:00 UTC,10.2678367
2017-01-09 00:00:00 UTC,10.28595597
2017-01-10 00:00:00 UTC,10.52365071
2017-01-11 00:00:00 UTC,9.661693874
2017-01-12 00:00:00 UTC,9.667158942
2017-01-13 00:00:00 UTC,9.650805119
2017-01-14 00:00:00 UTC,9.695262752
2017-01-15 00:00:00 UTC,9.785923386
2017-01-16 00:00:00 UTC,9.521283917
2017-01-17 00:00:00 UTC,10.2584583
2017-01-18 00:00:00 UTC,10.12553774
2017-01-19 00:00:00 UTC,10.38530617
2017-01-20 00:00:00 UTC,10.54996056
2017-01-21 00:00:00 UTC,10.87263399
2017-01-22 00:00:00 UTC,10.74535605
2017-01-23 00:00:00 UTC,10.7510244
2017-01-24 00:00:00 UTC,10.39908725
2017-01-25 00:00:00 UTC,10.47167123
2017-01-26 00:00:00 UTC,10.55525588
2017-01-27 00:00:00 UTC,10.50997909
2017-01-28 00:00:00 UTC,10.55496295
2017-01-29 00:00:00 UTC,10.4304426
2017-01-30 00:00:00 UTC,10.5704113
2017-01-31 00:00:00 UTC,10.67729802
2017-02-01 00:00:00 UTC,10.70098942
2017-02-02 00:00:00 UTC,10.81046109
2017-02-03 00:00:00 UTC,10.93768558
2017-02-04 00:00:00 UTC,11.33331586
2017-02-05 00:00:00 UTC,11.24223884
2017-02-06 00:00:00 UTC,11.29401613
2017-02-07 00:00:00 UTC,11.43316744
2017-02-08 00:00:00 UTC,11.33515301
2017-02-09 00:00:00 UTC,10.91496395
2017-02-10 00:00:00 UTC,11.27564064
2017-02-11 00:00:00 UTC,11.39912537
2017-02-12 00:00:00 UTC,11.35416456
2017-02-13 00:00:00 UTC,11.28194702
2017-02-14 00:00:00 UTC,12.97214505
2017-02-15 00:00:00 UTC,12.93471601
2017-02-16 00:00:00 UTC,12.8359688
2017-02-17 00:00:00 UTC,12.70348385
2017-02-18 00:00:00 UTC,12.81628533
2017-02-19 00:00:00 UTC,12.7754456
2017-02-20 00:00:00 UTC,12.75022377
2017-02-21 00:00:00 UTC,12.73614094
2017-02-22 00:00:00 UTC,12.60029641
2017-02-23 00:00:00 UTC,13.15516546
2017-02-24 00:00:00 UTC,13.07187123
2017-02-25 00:00:00 UTC,13.54693861
2017-02-26 00:00:00 UTC,14.54767619
2017-02-27 00:00:00 UTC,15.35869036
2017-02-28 00:00:00 UTC,15.70278123
2017-03-01 00:00:00 UTC,17.16802971
2017-03-02 00:00:00 UTC,18.99358179
2017-03-03 00:00:00 UTC,19.58574948
2017-03-04 00:00:00 UTC,18.63867345
2017-03-05 00:00:00 UTC,19.24736466
2017-03-06 00:00:00 UTC,19.67070561
2017-03-07 00:00:00 UTC,18.82733332
2017-03-08 00:00:00 UTC,16.74974358
2017-03-09 00:00:00 UTC,17.63212882
2017-03-10 00:00:00 UTC,19.26359043
2017-03-11 00:00:00 UTC,21.39641323
2017-03-12 00:00:00 UTC,23.09884796
2017-03-13 00:00:00 UTC,28.4460652
2017-03-14 00:00:00 UTC,28.53666459
2017-03-15 00:00:00 UTC,34.19736421
2017-03-16 00:00:00 UTC,39.86185607
2017-03-17 00:00:00 UTC,44.06729599
2017-03-18 00:00:00 UTC,32.26798527
2017-03-19 00:00:00 UTC,44.0887975
2017-03-20 00:00:00 UTC,41.86369288
2017-03-21 00:00:00 UTC,42.47845801
2017-03-22 00:00:00 UTC,41.26261254
2017-03-23 00:00:00 UTC,43.27492998
2017-03-24 00:00:00 UTC,50.89479144
2017-03-25 00:00:00 UTC,50.67896649
2017-03-26 00:00:00 UTC,50.04945421
2017-03-27 00:00:00 UTC,49.0171138
2017-03-28 00:00:00 UTC,50.25954286
2017-03-29 00:00:00 UTC,52.84379426
2017-03-30 00:00:00 UTC,52.31317521
2017-03-31 00:00:00 UTC,49.96466728
2017-04-01 00:00:00 UTC,50.42578761
2017-04-02 00:00:00 UTC,48.37846728
2017-04-03 00:00:00 UTC,43.57923996
2017-04-04 00:00:00 UTC,41.79779505
2017-04-05 00:00:00 UTC,45.59029505
2017-04-06 00:00:00 UTC,42.97852521
